word,lemma,freq
lift,lift,170
picking,pick,170
bounced,bounce,170
lie,lie,170
beast,beast,170
meal,meal,170
autumn,autumn,170
noisy,noisy,170
string,string,170
ouch,ouch,170
mark,mark,169
trucks,truck,169
yours,yours,169
pencil,pencil,169
roared,roar,169
slid,slide,169
announced,announce,169
horrible,horrible,169
hay,hay,169
rabbits,rabbit,168
kidtime,kidtime,168
grin,grin,168
pooh,pooh,168
engine,engine,168
octopus,octopus,168
climbing,climb,168
rules,rule,167
pony,pony,167
maggie,maggie,167
candles,candle,167
nuts,nut,167
tongue,tongue,167
michael,michael,166
smoke,smoke,166
control,control,166
surely,surely,166
ladybug,ladybug,166
johnny,johnny,165
laughs,laugh,165
peep,peep,165
brian,brian,165
ants,ant,165
track,track,165
truly,truly,165
seek,seek,165
teachers,teacher,165
recess,recess,164
sneeze,sneeze,164
nowhere,nowhere,164
upside,upside,164
wizard,wizard,164
wherever,wherever,164
fence,fence,164
keeps,keep,163
poo,poo,163
moose,moose,163
band,band,163
bags,bag,163
puppies,puppy,163
whisper,whisper,163
simple,simple,163
chester,chester,163
sammy,sammy,163
walls,wall,162
frank,frank,162
forgotten,forget,162
elsa,elsa,162
tv,tv,162
bottle,bottle,162
row,row,162
absolutely,absolutely,161
moo,moo,161
carrying,carry,161
squeak,squeak,161
clue,clue,161
pages,page,160
baking,bake,160
cage,cage,160
wore,wear,160
deal,deal,160
joseph,joseph,160
kite,kite,160
neighbors,neighbor,160
pickle,pickle,160
walks,walk,160
midnight,midnight,160
plastic,plastic,160
enormous,enormous,159
awful,awful,159
polar,polar,159
darkness,darkness,159
stew,stew,159
hippo,hippo,159
message,message,159
french,french,159
giggled,giggle,159
hardly,hardly,159
contest,contest,159
shelf,shelf,159
sparkle,sparkle,159
bananas,banana,158
softly,softly,158
emperor,emperor,158
woo,woo,158
stinky,stinky,158
vegetables,vegetable,158
bounce,bounce,158
pay,pay,158
kisses,kiss,158
key,key,158
cries,cry,157
math,math,157
eats,eat,157
ghosts,ghost,157
fiona,fiona,157
shed,shed,157
promised,promise,157
nick,nick,157
jumps,jump,157
staying,stay,156
pleased,pleased,156
following,follow,156
dreamed,dream,156
donuts,donut,156
cinderella,cinderella,156
pretend,pretend,156
among,among,156
clearly,clearly,156
frightened,frightened,156
glitter,glitter,156
final,final,155
neighborhood,neighborhood,155
neighbor,neighbor,155
wishes,wish,155
shore,shore,155
prize,prize,155
ends,end,154
minnie,minnie,154
tacos,taco,154
master,master,154
trust,trust,154
oven,oven,153
oink,oink,153
suit,suit,153
smaller,small,153
beds,bed,153
horses,horse,153
scribble,scribble,153
begins,begin,152
barked,bark,152
cubs,cub,152
stanley,stanley,152
beak,beak,152
st,st,152
simply,simply,152
brand,brand,152
miles,mile,152
powerful,powerful,152
neat,neat,152
cousins,cousin,152
peace,peace,151
thunder,thunder,151
w,w,151
bang,bang,151
sunday,sunday,151
hour,hour,151
chick,chick,151
jake,jake,151
freddy,freddy,150
friendship,friendship,150
certainly,certainly,150
spike,spike,150
bingo,bingo,150
spinning,spin,150
bark,bark,150
chasing,chase,150
thief,thief,150
laid,lay,150
l,l,149
parties,party,149
bank,bank,149
spy,spy,149
paul,paul,149
lines,line,149
mike,mike,149
bake,bake,149
snacks,snack,149
ricky,ricky,148
benjamin,benjamin,148
breathe,breathe,148
whose,whose,148
proudly,proudly,148
disney,disney,148
polly,polly,148
clover,clover,147
susie,susie,147
covers,cover,147
fuzzy,fuzzy,147
rocky,rocky,147
business,business,147
swish,swish,147
sounded,sound,147
hate,hate,147
shaped,shape,147
beyond,beyond,147
donut,donut,147
unless,unless,147
completely,completely,147
church,church,147
cakes,cake,146
knees,knee,146
agree,agree,146
zoom,zoom,146
bruce,bruce,146
ten,ten,146
unicorns,unicorn,146
floating,float,145
finger,finger,145
odd,odd,145
couch,couch,145
scratch,scratch,145
pies,pie,145
piglet,piglet,145
crept,creep,144
sword,sword,144
mickey,mickey,144
stream,stream,144
police,police,144
angel,angel,144
spirit,spirit,144
watermelon,watermelon,144
however,however,144
raised,raise,144
colored,colored,143
touched,touch,143
center,center,143
alive,alive,143
finn,finn,143
washed,wash,143
holes,hole,142
mole,mole,142
fright,fright,142
supper,supper,142
leader,leader,142
asking,ask,142
broom,broom,142
woody,woody,142
scarf,scarf,142
whiskers,whisker,142
pancakes,pancake,142
meeting,meeting,142
martin,martin,142
fallen,fall,142
wee,wee,141
pets,pet,141
danny,danny,141
plays,play,141
snap,snap,141
plus,plus,141
cooking,cook,141
grade,grade,141
whoosh,whoosh,141
bored,bored,140
distance,distance,140
hook,hook,140
putting,put,140
hoped,hope,140
zebra,zebra,140
wondering,wonder,140
pickles,pickle,140
gang,gang,140
club,club,140
kittens,kitten,140
wand,wand,140
annie,annie,140
older,old,140
rolls,roll,139
ted,ted,139
messy,messy,139
horns,horn,139
ma,ma,139
hoping,hope,139
suggested,suggest,139
driver,driver,139
shouting,shout,139
serious,serious,139
mater,mater,139
squirrels,squirrel,139
months,month,138
bumped,bump,138
shadows,shadow,138
guests,guest,138
baked,bake,138
moves,move,138
artist,artist,138
movie,movie,137
streets,street,137
leap,leap,137
costumes,costume,137
scout,scout,137
creek,creek,137
loose,loose,137
sprinkles,sprinkle,137
gabe,gabe,136
cheers,cheer,136
sharks,shark,136
vacation,vacation,136
voices,voice,136
rumble,rumble,136
backyard,backyard,136
grows,grow,135
stronger,strong,135
tortoise,tortoise,135
chairs,chair,135
dill,dill,135
rise,rise,135
homework,homework,135
trash,trash,135
closet,closet,135
yuck,yuck,135
station,station,135
flop,flop,135
usual,usual,135
meadow,meadow,135
barely,barely,135
dangerous,dangerous,135
silent,silent,135
nights,night,135
speaking,speak,134
keeping,keep,134
explain,explain,134
march,march,134
declared,declare,134
bookworms,bookworm,134
yell,yell,134
lizard,lizard,134
energy,energy,134
penelope,penelope,134
olive,olive,133
royal,royal,133
pj,pj,133
bushes,bush,133
act,act,133
sink,sink,133
plans,plan,133
floated,float,133
playlist,playlist,133
chip,chip,133
acorn,acorn,132
ralph,ralph,132
aha,aha,132
twice,twice,132
rude,rude,132
worth,worth,132
huck,huck,132
pan,pan,132
al,al,132
pulls,pull,132
marie,marie,132
sings,sing,132
tails,tail,132
checked,check,132
munch,munch,132
fed,feed,132
smelly,smelly,132
rid,rid,132
pine,pine,132
louder,louder,132
glowing,glow,132
dish,dish,131
wooden,wooden,131
lips,lip,131
james,james,131
balls,ball,131
chin,chin,131
order,order,131
mood,mood,131
poured,pour,131
crown,crown,131
block,block,131
noah,noah,131
storytime,storytime,130
families,family,130
goblin,goblin,130
madame,madame,130
flight,flight,130
searching,search,130
greatest,great,130
shaking,shake,130
south,south,130
z,z,130
sack,sack,130
owner,owner,130
clapped,clap,130
tip,tip,130
gigi,gigi,130
potatoes,potato,130
poop,poop,129
kevin,kevin,129
francis,francis,129
alex,alex,129
den,den,129
speed,speed,129
pinky,pinky,129
deliver,deliver,129
hansel,hansel,129
feather,feather,129
pointy,pointy,129
decide,decide,129
ow,ow,128
month,month,128
sock,sock,128
create,create,128
tag,tag,128
lying,lie,127
r,r,127
garbage,garbage,127
swung,swing,127
toast,toast,127
porridge,porridge,127
duncan,duncan,127
poem,poem,127
spun,spin,127
nurse,nurse,127
courage,courage,127
impossible,impossible,127
tossed,toss,126
continue,continue,126
mac,mac,126
honk,honk,126
pinocchio,pinocchio,126
safely,safely,126
bentley,bentley,126
belong,belong,126
owen,owen,126
evil,evil,126
mystery,mystery,125
dab,dab,125
dreaming,dream,125
hills,hill,125
apart,apart,125
ant,ant,125
discover,discover,125
rich,rich,125
couple,couple,125
circus,circus,124
kissed,kiss,124
brushed,brush,124
f,f,124
cone,cone,124
pen,pen,124
delight,delight,124
net,net,124
familiar,familiar,124
hedgehog,hedgehog,124
crawled,crawl,124
sweater,sweater,124
prepared,prepare,124
amazed,amazed,123
ruined,ruin,123
sh,sh,123
zoe,zoe,123
friday,friday,123
travel,travel,123
puff,puff,123
folks,folk,123
riley,riley,123
furry,furry,123
planned,plan,122
penguins,penguin,122
puffed,puff,122
numbers,number,122
blood,blood,122
anybody,anybody,122
offered,offer,122
danger,danger,122
ordinary,ordinary,122
spiders,spider,122
flip,flip,121
pal,pal,121
saturday,saturday,121
pajamas,pajama,121
bookstore,bookstore,121
wheels,wheel,121
ceiling,ceiling,121
pups,pup,121
magnificent,magnificent,121
grateful,grateful,121
chimney,chimney,121
fellow,fellow,121
ollie,ollie,121
sail,sail,121
goldilocks,goldilocks,121
choice,choice,121
double,double,121
pat,pat,121
yelling,yell,121
downstairs,downstairs,121
web,web,121
milo,milo,120
somehow,somehow,120
tasted,taste,120
swamp,swamp,120
fierce,fierce,120
notes,note,120
blocks,block,120
thin,thin,120
toe,toe,120
washing,washing,120
incredible,incredible,120
wing,wing,120
foxes,fox,120
pale,pale,119
grumbled,grumble,119
tank,tank,119
skip,skip,119
roses,rose,119
smooth,smooth,119
candle,candle,119
excellent,excellent,119
protect,protect,119
blah,blah,119
walter,walter,119
puddle,puddle,119
die,die,119
rings,ring,119
bella,bella,119
haunted,haunted,118
fan,fan,118
showing,show,118
scarecrow,scarecrow,118
robert,robert,118
fighting,fight,118
created,create,118
staring,stare,118
snapped,snap,118
brilliant,brilliant,118
maya,maya,118
cottage,cottage,118
west,west,118
baker,baker,118
stomped,stomp,118
crashed,crash,118
muffy,muffy,118
snowy,snowy,117
forth,forth,117
hairy,hairy,117
locked,lock,117
scream,scream,117
broccoli,broccoli,117
ta,to,117
boss,boss,117
pointing,point,117
bucket,bucket,117
sudden,sudden,117
season,season,117
ended,end,116
tracks,track,116
within,within,116
suppose,suppose,116
moonlight,moonlight,116
nutcracker,nutcracker,116
arrive,arrive,116
steal,steal,116
toby,toby,116
guard,guard,116
fetch,fetch,116
mittens,mitten,116
grace,grace,116
complete,complete,116
mixed,mix,116
dare,dare,116
skunk,skunk,116
stretch,stretch,116
possible,possible,116
spoon,spoon,116
noises,noise,116
settled,settle,116
cape,cape,115
chi,chi,115
lee,lee,115
mix,mix,115
chef,chef,115
pulling,pull,115
market,market,115
joey,joey,115
plain,plain,115
greedy,greedy,115
poppy,poppy,115
shapes,shape,115
sally,sally,115
elizabeth,elizabeth,115
wagon,wagon,115
boot,boot,114
sparkly,sparkly,114
decorations,decoration,114
cuddle,cuddle,114
happiness,happiness,114
celebration,celebration,114
strength,strength,114
kicked,kick,114
curly,curly,114
blinked,blink,114
twist,twist,114
blast,blast,114
rough,rough,114
determined,determined,114
turkeys,turkey,114
badger,badger,114
healthy,healthy,114
swept,sweep,113
mission,mission,113
pudding,pudding,113
signs,sign,113
guide,guide,113
shells,shell,113
worms,worm,113
fletcher,fletcher,113
izzy,izzy,113
counted,count,113
simon,simon,113
opening,open,112
skipped,skip,112
cowboy,cowboy,112
link,link,112
goldfish,goldfish,112
squeeze,squeeze,112
lap,lap,112
timothy,timothy,112
tumbled,tumble,112
coral,coral,111
besides,besides,111
pee,pee,111
ducklings,duckling,111
shoulder,shoulder,111
ups,up,111
gasp,gasp,111
sparkling,sparkle,111
yo,yo,111
detective,detective,111
rush,rush,111
shopping,shopping,111
rice,rice,111
gosh,gosh,111
appear,appear,110
upstairs,upstairs,110
leaped,leap,110
gilbert,gilbert,110
cloth,cloth,110
soldiers,soldier,110
nature,nature,110
baseball,baseball,110
swings,swing,110
peered,peer,110
homes,home,110
guitar,guitar,110
breathing,breathe,110
hip,hip,110
tin,tin,110
lick,lick,109
scrooge,scrooge,109
certain,certain,109
witches,witch,109
project,project,109
heroes,hero,109
digging,dig,109
driving,drive,109
doll,doll,109
cupcake,cupcake,109
wicked,wicked,109
tripped,trip,109
fields,field,109
tunnel,tunnel,109
blows,blow,109
tune,tune,109
pearl,pearl,109
soccer,soccer,109
mail,mail,109
dough,dough,109
coffee,coffee,109
popcorn,popcorn,109
jolly,jolly,109
bicycle,bicycle,108
rebecca,rebecca,108
jackson,jackson,108
cause,cause,108
wednesday,wednesday,108
v,v,108
parts,part,108
larry,larry,108
amy,amy,108
charge,charge,108
gotten,get,108
buttons,button,108
museum,museum,108
cleaning,clean,108
battle,battle,108
oak,oak,108
cindy,cindy,108
frozen,frozen,107
professor,professor,107
duckling,duckling,107
bing,bing,107
several,several,107
loving,love,107
wink,wink,107
counting,count,107
chew,chew,107
problems,problem,107
monday,monday,107
classmates,classmate,107
ray,ray,107
sits,sit,107
sandwiches,sandwich,107
officer,officer,107
collect,collect,106
skinny,skinny,106
throat,throat,106
presto,presto,106
cast,cast,106
curled,curl,106
pup,pup,106
rubbed,rub,106
luckily,luckily,106
lamb,lamb,106
cap,cap,106
imagined,imagine,106
drops,drop,106
pad,pad,106
whistle,whistle,105
sauce,sauce,105
scratched,scratch,105
relax,relax,105
jerry,jerry,105
hearing,hear,105
scissors,scissor,105
hears,hear,105
dishes,dish,105
giggle,giggle,105
buffalo,buffalo,105
beaver,beaver,105
spicy,spicy,105
peaceful,peaceful,105
alien,alien,105
guest,guest,105
clara,clara,105
frowned,frown,105
maddie,maddie,104
purchase,purchase,104
war,war,104
surrounded,surround,104
bun,bun,104
changing,change,104
sheriff,sheriff,104
pip,pip,104
crossed,cross,104
picks,pick,104
julia,julia,104
stands,stand,104
opens,open,104
tick,tick,104
unique,unique,104
ai,be,104
dawn,dawn,104
imagination,imagination,104
blowing,blow,104
sneak,sneak,104
tugged,tug,104
sue,sue,104
meat,meat,104
chicks,chick,104
comfortable,comfortable,103
ella,ella,103
popular,popular,103
fart,fart,103
fairies,fairy,103
porch,porch,103
owls,owl,103
pigeon,pigeon,103
rats,rat,103
lizzy,lizzy,103
bold,bold,103
swallow,swallow,103
william,william,103
puddles,puddle,103
history,history,103
excitedly,excitedly,103
anger,anger,103
exploring,explore,102
frown,frown,102
umbrella,umbrella,102
racing,race,102
lgo,lgo,102
powers,power,102
wheel,wheel,102
waving,wave,102
plop,plop,102
fantastic,fantastic,102
snuggle,snuggle,102
cotton,cotton,102
squeezed,squeeze,102
tickle,tickle,102
oil,oil,102
thanked,thank,102
gloves,glove,102
wandered,wander,102
ellie,ellie,101
ladder,ladder,101
squash,squash,101
doubt,doubt,101
bringing,bring,101
sailed,sail,101
company,company,101
dessert,dessert,101
leaned,lean,101
buried,bury,101
snakes,snake,101
correct,correct,101
porcupine,porcupine,101
tuesday,tuesday,101
stole,steal,101
wolves,wolf,101
moses,moses,101
fabulous,fabulous,101
leo,leo,101
bent,bent,101
rhino,rhino,101
valley,valley,100
ali,ali,100
foods,food,100
lazy,lazy,100
twins,twin,100
neither,neither,100
farther,far,100
fault,fault,100
scene,scene,100
president,president,100
gigantic,gigantic,100
eager,eager,100
decorate,decorate,100
yawn,yawn,100
tear,tear,100
handle,handle,100
april,april,100
shade,shade,100
safety,safety,100
lisa,lisa,100
universe,universe,99
shower,shower,99
holds,hold,99
x,x,99
superhero,superhero,99
remind,remind,99
skull,skull,99
stomp,stomp,99
alligator,alligator,99
died,die,99
disappear,disappear,99
disguise,disguise,99
tent,tent,99
ostrich,ostrich,99
juicy,juicy,99
talent,talent,99
clown,clown,99
kings,king,99
nor,nor,99
cart,cart,99
snuggled,snuggle,98
troll,troll,98
bonnie,bonnie,98
kindergarten,kindergarten,98
sandy,sandy,98
stripes,stripe,98
alarm,alarm,98
coach,coach,98
rob,rob,98
rubber,rubber,98
woohoo,woohoo,98
